race,tau,geoid_county
hispanic,0.1,48377
hispanic,0.1,48379
hispanic,0.25,48381
hispanic,0.1,48383
hispanic,0.1,48385
hispanic,0.75,48387
hispanic,1.5,48389
hispanic,0.25,48391
hispanic,0.1,48393
hispanic,0.5,48395
hispanic,0.1,48397
hispanic,0.5,48399
hispanic,1.0,48401
hispanic,0.25,48403
hispanic,1.125,48405
hispanic,0.1,48407
hispanic,1.5,48409
hispanic,0.1,48411
hispanic,1.0,48413
hispanic,1.25,48415
hispanic,0.1,48417
hispanic,2.5,48419
hispanic,2.5,48421
hispanic,0.75,48423
hispanic,0.5,48425
hispanic,0.875,48427
hispanic,0.75,48429
hispanic,0.1,48431
hispanic,0.1,48433
hispanic,0.1,48435
hispanic,0.5,48437
hispanic,1.0,48439
hispanic,0.5,48441
hispanic,0.1,48443
hispanic,0.875,48445
hispanic,0.1,48447
hispanic,2.5,48449
hispanic,0.5,48451
hispanic,1.25,48453
hispanic,0.5,48455
hispanic,2.5,48457
hispanic,1.125,48459
hispanic,0.1,48461
hispanic,0.75,48463
hispanic,0.5,48465
hispanic,1.125,48467
hispanic,0.5,48469
hispanic,1.125,48471
hispanic,2.5,48473
hispanic,1.375,48475
hispanic,1.5,48477
hispanic,0.875,48479
hispanic,0.5,48481
hispanic,0.5,48483
hispanic,0.5,48485
hispanic,0.75,48487
hispanic,1.75,48489
hispanic,0.5,48491
hispanic,0.25,48493
hispanic,1.25,48495
hispanic,0.1,48497
hispanic,0.25,48499
hispanic,0.1,48501
hispanic,0.5,48503
hispanic,1.75,48505
hispanic,0.5,48507
hispanic,0.1,49001
hispanic,0.25,49003
hispanic,0.25,49005
hispanic,0.5,49007
hispanic,0.1,49009
hispanic,0.5,49011
hispanic,1.25,49013
hispanic,1.25,49015
hispanic,0.1,49017
hispanic,0.1,49019
hispanic,1.5,49021
hispanic,0.1,49023
hispanic,1.375,49025
hispanic,2.5,49027
hispanic,0.1,49029
hispanic,0.1,49031
hispanic,0.25,49033
hispanic,1.0,49035
hispanic,0.25,49037
hispanic,0.1,49039
hispanic,0.25,49041
hispanic,0.1,49043
hispanic,0.25,49045
hispanic,0.5,49047
hispanic,0.875,49049
hispanic,0.1,49051
hispanic,1.25,49053
hispanic,0.1,49055
hispanic,0.5,49057
hispanic,0.25,50001
hispanic,0.5,50003
hispanic,0.25,50005
hispanic,0.25,50007
hispanic,2.5,50009
hispanic,0.5,50011
hispanic,0.1,50013
hispanic,0.1,50015
hispanic,0.1,50017
hispanic,0.25,50019
hispanic,0.5,50021
hispanic,0.5,50023
hispanic,0.25,50025
hispanic,1.0,50027
hispanic,1.375,51001
hispanic,1.375,51003
hispanic,0.5,51005
hispanic,0.1,51007
hispanic,1.75,51009
hispanic,0.5,51011
hispanic,1.0,51013
hispanic,0.75,51015
hispanic,2.5,51017
hispanic,1.125,51019
hispanic,0.5,51021
hispanic,0.75,51023
hispanic,2.5,51025
hispanic,0.5,51027
hispanic,2.5,51029
hispanic,0.5,51031
hispanic,1.25,51033
hispanic,0.5,51035
hispanic,0.25,51036
hispanic,2.5,51037
hispanic,1.0,51041
hispanic,2.5,51043
hispanic,0.1,51045
hispanic,1.125,51047
hispanic,0.1,51049
hispanic,0.5,51051
hispanic,1.375,51053
hispanic,0.1,51057
hispanic,1.125,51059
hispanic,0.5,51061
hispanic,2.5,51063
hispanic,0.1,51065
hispanic,0.1,51067
hispanic,0.5,51069
hispanic,0.5,51071
hispanic,2.5,51073
hispanic,0.25,51075
hispanic,0.875,51077
hispanic,0.1,51079
hispanic,1.0,51081
hispanic,1.375,51083
hispanic,0.25,51085
hispanic,0.5,51087
hispanic,2.5,51089
hispanic,0.1,51091
hispanic,0.25,51093
hispanic,0.5,51095
hispanic,0.75,51097
hispanic,0.1,51099
hispanic,0.1,51101
hispanic,1.0,51103
hispanic,2.5,51105
hispanic,1.0,51107
hispanic,0.75,51109
hispanic,2.5,51111
hispanic,0.75,51113
hispanic,1.125,51115
hispanic,2.0,51117
hispanic,0.1,51119
hispanic,0.25,51121
hispanic,0.5,51125
hispanic,0.1,51127
hispanic,0.5,51131
hispanic,0.1,51133
hispanic,2.0,51135
hispanic,2.0,51137
hispanic,0.75,51139
hispanic,1.75,51141
hispanic,0.25,51143
hispanic,0.25,51145
hispanic,0.5,51147
hispanic,0.1,51149
hispanic,0.5,51153
hispanic,0.5,51155
hispanic,0.5,51157
hispanic,2.5,51159
hispanic,1.25,51161
hispanic,0.1,51163
hispanic,0.875,51165
hispanic,1.5,51167
hispanic,2.5,51169
hispanic,1.375,51171
hispanic,1.125,51173
hispanic,0.1,51175
hispanic,1.125,51177
hispanic,0.25,51179
hispanic,2.5,51181
hispanic,1.5,51183
hispanic,0.5,51185
hispanic,0.5,51187
hispanic,2.5,51191
hispanic,0.75,51193
hispanic,0.75,51195
hispanic,2.5,51197
hispanic,0.5,51199
hispanic,1.0,51510
hispanic,0.25,51515
hispanic,0.1,51520
hispanic,2.0,51530
hispanic,0.5,51540
hispanic,0.5,51550
hispanic,0.25,51570
hispanic,0.1,51580
hispanic,0.5,51590
hispanic,2.5,51595
hispanic,0.875,51600
hispanic,0.25,51610
hispanic,0.1,51620
hispanic,0.5,51630
hispanic,1.25,51640
hispanic,0.25,51650
hispanic,2.5,51660
hispanic,0.25,51670
hispanic,0.5,51678
hispanic,0.5,51680
hispanic,0.5,51683
hispanic,1.0,51685
hispanic,0.75,51690
hispanic,0.25,51700
hispanic,0.5,51710
hispanic,2.5,51720
hispanic,0.5,51730
hispanic,0.25,51735
hispanic,0.5,51740
hispanic,0.25,51750
hispanic,0.75,51760
hispanic,1.125,51770
hispanic,1.25,51775
hispanic,1.0,51790
hispanic,1.125,51800
hispanic,0.5,51810
hispanic,2.5,51820
hispanic,0.1,51830
hispanic,0.875,51840
hispanic,1.75,53001
hispanic,0.25,53003
hispanic,0.5,53005
hispanic,1.75,53007
hispanic,0.5,53009
hispanic,0.75,53011
hispanic,1.25,53013
hispanic,0.5,53015
hispanic,2.5,53017
hispanic,0.1,53019
hispanic,0.875,53021
hispanic,0.25,53023
hispanic,1.5,53025
hispanic,1.0,53027
hispanic,0.25,53029
hispanic,0.1,53031
hispanic,0.75,53033
hispanic,0.75,53035
hispanic,0.1,53037
hispanic,2.5,53039
hispanic,1.0,53041
hispanic,2.5,53043
hispanic,1.25,53045
hispanic,1.75,53047
hispanic,2.5,53049
hispanic,0.1,53051
hispanic,0.5,53053
hispanic,0.1,53055
hispanic,1.5,53057
hispanic,0.5,53059
hispanic,0.75,53061
hispanic,0.5,53063
hispanic,1.5,53065
hispanic,0.5,53067
hispanic,1.125,53069
hispanic,0.5,53071
hispanic,0.75,53073
hispanic,0.5,53075
hispanic,1.0,53077
hispanic,0.5,54001
hispanic,0.875,54003
hispanic,0.75,54005
hispanic,0.1,54007
hispanic,0.25,54009
hispanic,0.75,54011
hispanic,2.5,54013
hispanic,2.5,54015
hispanic,1.125,54017
hispanic,0.25,54019
hispanic,0.75,54021
hispanic,0.1,54023
hispanic,0.5,54025
hispanic,0.25,54027
hispanic,0.1,54029
hispanic,0.1,54031
hispanic,0.25,54033
hispanic,0.25,54035
hispanic,1.125,54037
hispanic,1.125,54039
hispanic,0.25,54041
hispanic,2.5,54043
hispanic,0.75,54045
hispanic,0.1,54047
hispanic,0.75,54049
hispanic,0.5,54051
hispanic,1.0,54053
hispanic,0.75,54055
hispanic,0.25,54057
hispanic,0.5,54059
hispanic,0.25,54061
hispanic,2.5,54063
hispanic,0.1,54065
hispanic,1.25,54067
hispanic,0.25,54069
hispanic,1.25,54071
hispanic,0.25,54073
hispanic,0.5,54075
hispanic,1.0,54077
hispanic,0.5,54079
hispanic,0.75,54081
hispanic,0.75,54083
hispanic,2.5,54085
hispanic,0.25,54087
hispanic,2.5,54089
hispanic,2.5,54091
hispanic,0.25,54093
hispanic,1.75,54095
hispanic,0.5,54097
hispanic,0.5,54099
hispanic,2.5,54101
hispanic,0.75,54103
hispanic,0.5,54105
hispanic,2.5,54107
hispanic,0.5,54109
hispanic,0.875,55001
hispanic,0.25,55003
hispanic,0.5,55005
hispanic,0.25,55007
hispanic,0.75,55009
hispanic,2.5,55011
hispanic,2.0,55013
hispanic,0.75,55015
hispanic,0.5,55017
hispanic,1.75,55019
hispanic,1.25,55021
hispanic,0.25,55023
hispanic,0.75,55025
hispanic,1.0,55027
hispanic,2.5,55029
hispanic,0.25,55031
hispanic,2.5,55033
hispanic,0.875,55035
hispanic,2.5,55037
hispanic,0.5,55039
hispanic,0.875,55041
hispanic,0.75,55043
hispanic,2.5,55045
hispanic,0.5,55047
hispanic,0.5,55049
hispanic,0.1,55051
hispanic,0.5,55053
hispanic,2.0,55055
hispanic,0.1,55057
hispanic,0.75,55059
hispanic,0.875,55061
hispanic,0.5,55063
hispanic,0.75,55065
hispanic,0.875,55067
hispanic,0.875,55069
hispanic,0.5,55071
hispanic,0.5,55073
hispanic,0.25,55075
hispanic,1.375,55077
hispanic,2.5,55078
hispanic,0.875,55079
hispanic,0.25,55081
hispanic,0.25,55083
hispanic,0.25,55085
hispanic,0.75,55087
hispanic,0.875,55089
hispanic,0.5,55091
hispanic,0.875,55093
hispanic,0.875,55095
hispanic,0.75,55097
hispanic,2.0,55099
hispanic,0.5,55101
hispanic,0.5,55103
hispanic,1.0,55105
hispanic,2.5,55107
hispanic,2.0,55109
hispanic,1.75,55111
hispanic,0.75,55113
hispanic,1.0,55115
hispanic,0.5,55117
hispanic,1.5,55119
hispanic,1.25,55121
hispanic,0.875,55123
hispanic,0.75,55125
hispanic,0.75,55127
hispanic,0.1,55129
hispanic,1.125,55131
hispanic,0.5,55133
hispanic,1.0,55135
hispanic,0.5,55137
hispanic,0.25,55139
hispanic,1.125,55141
hispanic,0.25,56001
hispanic,0.5,56003
hispanic,0.5,56005
hispanic,0.25,56007
hispanic,0.75,56009
hispanic,0.1,56011
hispanic,0.1,56013
hispanic,0.5,56015
hispanic,0.25,56017
hispanic,0.1,56019
hispanic,0.5,56021
hispanic,0.25,56023
hispanic,0.25,56025
hispanic,0.1,56027
hispanic,0.25,56029
hispanic,0.1,56031
hispanic,0.1,56033
hispanic,0.1,56035
hispanic,0.25,56037
hispanic,0.1,56039
hispanic,0.25,56041
hispanic,0.25,56043
hispanic,0.25,56045
white,1.375,1001
white,2.0,1003
white,1.125,1005
white,0.25,1007
white,1.5,1009
white,1.0,1011
white,2.5,1013
white,1.125,1015
white,2.5,1017
white,0.875,1019
white,2.5,1021
white,0.25,1023
white,0.5,1025
white,0.5,1027
white,1.75,1029
white,1.25,1031
white,1.5,1033
white,0.1,1035
white,0.25,1037
white,2.0,1039
white,0.5,1041
white,2.5,1043
white,0.75,1045
white,2.5,1047
white,2.5,1049
white,0.25,1051
white,2.5,1053
white,1.0,1055
white,0.5,1057
white,2.5,1059
white,1.25,1061
white,0.875,1063
white,0.5,1065
white,0.5,1067
white,2.5,1069
white,0.875,1071
white,2.5,1073
white,0.5,1075
white,0.75,1077
white,0.5,1079
white,2.5,1081
white,2.0,1083
white,0.5,1085
white,0.25,1087
white,2.5,1089
white,0.5,1091
white,0.875,1093
white,1.125,1095
white,2.5,1097
white,0.5,1099
white,2.5,1101
white,2.5,1103
white,1.125,1105
white,0.875,1107
white,1.0,1109
white,0.25,1111
white,2.5,1113
white,1.125,1115
white,1.125,1117
white,0.75,1119
white,2.5,1121
white,1.25,1123
white,2.5,1125
white,1.375,1127
white,0.75,1129
white,1.0,1131
white,0.25,1133
white,0.1,2013
white,0.1,2016
white,0.5,2020
white,0.25,2050
white,0.5,2060
white,0.1,2068
white,0.5,2070
white,0.75,2090
white,0.1,2100
white,0.5,2105
white,0.5,2110
white,0.25,2122
white,0.5,2130
white,1.375,2150
white,1.25,2164
white,0.1,2170
white,0.25,2180
white,2.5,2185
white,0.25,2188
white,0.1,2195
white,0.25,2198
white,0.25,2220
white,0.1,2230
white,0.25,2240
white,0.25,2261
white,0.1,2270
white,0.1,2275
white,0.1,2282
white,0.5,2290
white,0.5,4001
white,1.25,4003
white,0.75,4005
white,0.75,4007
white,0.25,4009
white,0.25,4011
white,2.5,4012
white,1.0,4013
white,1.125,4015
white,2.5,4017
white,0.75,4019
white,1.375,4021
white,0.5,4023
white,0.5,4025
white,0.875,4027
white,1.25,5001
white,2.5,5003
white,0.5,5005
white,1.25,5007
white,0.875,5009
white,1.0,5011
white,0.75,5013
white,0.1,5015
white,2.5,5017
white,0.875,5019
white,2.0,5021
white,2.5,5023
white,0.5,5025
white,2.0,5027
white,1.5,5029
white,1.75,5031
white,0.25,5033
white,2.5,5035
white,0.875,5037
white,0.5,5039
white,2.5,5041
white,1.375,5043
white,2.5,5045
white,0.1,5047
white,0.5,5049
white,0.875,5051
white,0.5,5053
white,0.5,5055
white,1.75,5057
white,2.5,5059
white,0.75,5061
white,1.125,5063
white,0.5,5065
white,0.1,5067
white,2.5,5069
white,2.5,5071
white,0.5,5073
white,0.5,5075
white,2.5,5077
white,0.25,5079
white,1.5,5081
white,1.75,5083
white,1.5,5085
white,0.1,5087
white,0.1,5089
white,2.5,5091
white,2.5,5093
white,0.875,5095
white,0.25,5097
white,0.875,5099
white,0.25,5101
white,2.5,5103
white,0.1,5105
white,2.5,5107
white,2.0,5109
white,0.5,5111
white,0.1,5113
white,1.0,5115
white,0.875,5117
white,2.5,5119
white,1.0,5121
white,2.5,5123
white,1.0,5125
white,0.5,5127
white,0.1,5129
white,1.0,5131
white,2.5,5133
white,0.75,5135
white,2.0,5137
white,2.5,5139
white,0.875,5141
white,2.5,5143
white,1.125,5145
white,0.75,5147
white,0.25,5149
white,2.0,6001
white,0.25,6003
white,1.25,6005
white,0.5,6007
white,0.1,6009
white,1.0,6011
white,1.0,6013
white,1.375,6015
white,0.5,6017
white,1.0,6019
white,0.5,6021
white,0.5,6023
white,0.75,6025
white,0.5,6027
white,1.0,6029
white,0.75,6031
white,0.5,6033
white,0.875,6035
white,1.0,6037
white,1.0,6039
white,0.5,6041
white,0.1,6043
white,0.75,6045
white,1.125,6047
white,0.5,6049
white,1.0,6051
white,2.0,6053
white,1.125,6055
white,0.5,6057
white,1.75,6059
white,0.5,6061
white,0.5,6063
white,1.75,6065
white,1.25,6067
white,0.5,6069
white,1.5,6071
white,1.125,6073
white,1.125,6075
white,0.875,6077
white,0.5,6079
white,0.75,6081
white,1.0,6083
white,1.125,6085
white,0.75,6087
white,0.5,6089
white,0.25,6091
white,0.5,6093
white,1.0,6095
white,0.875,6097
white,0.75,6099
white,0.75,6101
white,0.75,6103
white,0.75,6105
white,0.75,6107
white,0.875,6109
white,1.0,6111
white,1.0,6113
white,1.0,6115
white,0.875,8001
white,0.25,8003
white,1.0,8005
white,0.1,8007
white,0.1,8009
white,2.5,8011
white,0.75,8013
white,0.5,8014
white,0.1,8015
white,0.1,8017
white,0.1,8019
white,0.5,8021
white,0.1,8023
white,2.5,8025
white,0.1,8027
white,0.25,8029
white,2.0,8031
white,0.1,8033
white,0.75,8035
white,0.1,8037
white,0.1,8039
white,0.5,8041
white,0.75,8043
white,0.25,8045
white,0.1,8047
white,0.1,8049
white,0.1,8051
white,0.1,8053
white,0.5,8055
white,0.1,8057
white,0.5,8059
white,0.1,8061
white,1.5,8063
white,1.375,8065
white,0.25,8067
white,0.5,8069
white,0.75,8071
white,2.5,8073
white,1.25,8075
white,0.25,8077
white,0.1,8079
white,0.25,8081
white,0.1,8083
white,0.5,8085
white,0.25,8087
white,0.5,8089
white,0.1,8091
white,0.1,8093
white,1.375,8095
white,0.25,8097
white,0.5,8099
white,0.75,8101
white,0.1,8103
white,0.1,8105
white,0.25,8107
white,0.1,8109
white,0.1,8111
white,0.1,8113
white,0.25,8115
white,0.1,8117
white,0.1,8119
white,0.25,8121
white,0.5,8123
white,0.75,8125
white,0.875,9001
white,1.0,9003
white,0.25,9005
white,0.25,9007
white,1.125,9009
white,0.75,9011
white,0.25,9013
white,0.5,9015
white,1.125,10001
white,1.25,10003
white,1.5,10005
white,1.0,11001
white,1.375,12001
white,0.5,12003
white,1.25,12005
white,0.5,12007
white,0.5,12009
white,1.5,12011
white,2.5,12013
white,0.25,12015
white,1.0,12017
white,0.75,12019
white,0.5,12021
white,1.75,12023
white,0.25,12027
white,0.1,12029
white,1.75,12031
white,1.75,12033
white,2.5,12035
white,2.5,12037
white,1.125,12039
white,0.1,12041
white,2.0,12043
white,0.25,12045
white,1.0,12047
white,1.125,12049
white,1.375,12051
white,0.75,12053
white,1.0,12055
white,1.0,12057
white,0.5,12059
white,0.75,12061
white,0.25,12063
white,0.1,12065
white,2.5,12067
white,2.5,12069
white,0.5,12071
white,1.5,12073
white,0.25,12075
white,0.25,12077
white,0.25,12079
white,1.375,12081
white,1.5,12083
white,2.0,12085
white,2.0,12086
white,1.25,12087
white,0.5,12089
white,0.5,12091
white,2.0,12093
white,2.5,12095
white,2.5,12097
white,1.125,12099
white,0.5,12101
white,0.75,12103
white,1.75,12105
white,1.5,12107
white,0.5,12109
white,2.5,12111
white,0.25,12113
white,0.75,12115
white,1.125,12117
white,2.5,12119
white,0.1,12121
white,2.5,12123
white,2.5,12125
white,1.25,12127
white,0.1,12129
white,1.75,12131
white,1.125,12133
white,0.75,13001
white,0.1,13003
white,2.0,13005
white,0.25,13007
white,2.5,13009
white,0.1,13011
white,0.875,13013
white,1.375,13015
white,2.5,13017
white,2.5,13019
white,2.5,13021
white,0.25,13023
white,0.1,13025
white,0.875,13027
white,0.5,13029
white,2.5,13031
white,1.0,13033
white,1.75,13035
white,0.75,13037
white,0.875,13039
white,0.5,13043
white,0.75,13045
white,0.5,13047
white,0.1,13049
white,2.5,13051
white,0.1,13053
white,2.5,13055
white,2.5,13057
white,2.5,13059
white,0.25,13061
white,2.5,13063
white,1.125,13065
white,2.5,13067
white,2.5,13069
white,2.5,13071
white,2.0,13073
white,1.0,13075
white,2.5,13077
white,1.0,13079
white,2.0,13081
white,1.5,13083
white,0.1,13085
white,1.5,13087
white,2.5,13089
white,1.25,13091
white,0.5,13093
white,2.5,13095
white,2.0,13097
white,0.875,13099
white,0.1,13101
white,0.25,13103
white,1.5,13105
white,2.0,13107
white,0.75,13109
white,0.5,13111
white,0.875,13113
white,2.0,13115
white,0.5,13117
white,0.875,13119
white,2.5,13121
white,0.1,13123
white,0.1,13125
white,1.375,13127
white,2.5,13129
white,0.25,13131
white,1.5,13133
white,2.0,13135
white,2.5,13137
white,2.5,13139
white,2.5,13141
white,0.25,13143
white,1.125,13145
white,1.25,13147
white,0.25,13149
white,2.5,13151
white,1.75,13153
white,1.5,13155
white,0.75,13157
white,1.0,13159
white,2.5,13161
white,0.875,13163
white,0.25,13165
white,0.75,13167
white,2.5,13169
white,0.75,13171
white,0.5,13173
white,2.5,13175
white,2.5,13177
white,1.75,13179
white,0.25,13181
white,2.5,13183
white,2.5,13185
white,0.1,13187
white,2.5,13189
white,1.375,13191
white,0.5,13193
white,0.875,13195
white,0.5,13197
white,1.5,13199
white,0.25,13201
white,1.75,13205
white,0.5,13207
white,0.25,13209
white,1.375,13211
white,0.5,13213
white,1.75,13215
white,2.5,13217
white,0.25,13219
white,0.5,13221
white,2.5,13223
white,2.5,13225
white,0.1,13227
white,0.75,13229
white,0.1,13231
white,1.5,13233
white,0.1,13235
white,0.5,13237
white,0.5,13239
white,0.1,13241
white,0.5,13243
white,1.125,13245
white,2.5,13247
white,1.375,13249
white,0.5,13251
white,0.25,13253
white,2.5,13255
white,1.0,13257
white,0.25,13259
white,2.5,13261
white,0.5,13263
white,0.1,13265
white,0.5,13267
white,1.375,13269
white,2.5,13271
white,2.5,13273
white,1.5,13275
white,2.5,13277
white,2.5,13279
white,0.1,13281
white,1.125,13283
white,2.5,13285
white,1.75,13287
white,0.5,13289
white,0.1,13291
white,2.5,13293
white,1.125,13295
white,2.5,13297
white,2.0,13299
white,1.125,13301
white,1.75,13303
white,2.5,13305
white,0.1,13307
white,1.5,13309
white,0.1,13311
white,1.5,13313
white,1.75,13315
white,0.25,13317
white,0.5,13319
white,1.125,13321
white,0.5,15001
white,0.875,15003
white,0.1,15005
white,0.5,15007
white,0.5,15009
white,0.5,16001
white,0.875,16003
white,0.5,16005
white,0.25,16007
white,0.25,16009
white,0.5,16011
white,0.1,16013
white,0.1,16015
white,0.25,16017
white,0.5,16019
white,0.5,16021
white,0.25,16023
white,0.1,16025
white,1.25,16027
white,0.25,16029
white,0.25,16031
white,0.1,16033
white,0.1,16035
white,0.25,16037
white,0.25,16039
white,1.125,16041
white,1.125,16043
white,0.1,16045
white,0.25,16047
white,0.5,16049
white,0.5,16051
white,1.0,16053
white,0.5,16055
white,0.5,16057
white,0.25,16059
white,0.1,16061
white,0.1,16063
white,0.75,16065
white,0.5,16067
white,0.25,16069
white,0.1,16071
white,0.1,16073
white,0.1,16075
white,0.5,16077
white,0.25,16079
white,0.1,16081
white,1.0,16083
white,0.1,16085
white,1.125,16087
white,0.5,17001
white,1.25,17003
white,2.5,17005
white,1.25,17007
white,0.75,17009
white,0.5,17011
white,1.0,17013
white,0.5,17015
white,2.5,17017
white,1.0,17019
white,1.75,17021
white,2.0,17023
white,0.25,17025
white,1.375,17027
white,0.5,17029
white,2.0,17031
white,2.5,17033
white,0.5,17035
white,0.75,17037
white,0.5,17039
white,0.1,17041
white,1.125,17043
white,1.25,17045
white,0.1,17047
white,0.875,17049
white,0.5,17051
white,0.5,17053
white,0.5,17055
white,0.5,17057
white,0.1,17059
white,1.375,17061
white,0.875,17063
white,0.1,17065
white,0.1,17067
white,0.25,17069
white,0.5,17071
white,0.25,17073
white,0.875,17075
white,0.5,17077
white,0.1,17079
white,0.75,17081
white,0.1,17083
white,1.125,17085
white,2.0,17087
white,1.5,17089
white,1.375,17091
white,0.875,17093
white,0.5,17095
white,1.125,17097
white,0.5,17099
white,0.5,17101
white,0.5,17103
white,0.75,17105
white,0.25,17107
white,0.5,17109
white,0.75,17111
white,0.5,17113
white,0.75,17115
white,0.875,17117
white,0.75,17119
white,0.75,17121
white,0.25,17123
white,0.75,17125
white,0.25,17127
white,1.0,17129
white,0.75,17131
white,1.375,17133
white,0.5,17135
white,0.5,17137
white,0.1,17139
white,0.5,17141
white,0.75,17143
white,2.5,17145
white,0.5,17147
white,2.0,17149
white,2.5,17151
white,0.5,17153
white,0.5,17155
white,0.5,17157
white,1.125,17159
white,0.875,17161
white,1.75,17163
white,0.5,17165
white,0.875,17167
white,0.25,17169
white,2.5,17171
white,0.25,17173
white,2.5,17175
white,0.75,17177
white,0.5,17179
white,0.75,17181
white,0.5,17183
white,0.5,17185
white,0.25,17187
white,0.25,17189
white,0.25,17191
white,1.25,17193
white,0.25,17195
white,1.5,17197
white,0.75,17199
white,0.875,17201
white,0.5,17203
white,0.5,18001
white,1.375,18003
white,0.75,18005
white,0.1,18007
white,0.1,18009
white,0.875,18011
white,0.25,18013
white,1.75,18015
white,1.0,18017
white,0.875,18019
white,0.5,18021
white,0.5,18023
white,0.1,18025
white,0.5,18027
white,0.25,18029
white,1.0,18031
white,0.5,18033
white,0.5,18035
white,2.5,18037
white,1.25,18039
white,0.75,18041
white,0.5,18043
white,0.5,18045
white,1.125,18047
white,0.5,18049
white,0.5,18051
white,0.5,18053
white,2.5,18055
white,0.75,18057
white,1.0,18059
white,0.25,18061
white,0.25,18063
white,0.25,18065
white,0.5,18067
white,0.25,18069
white,1.125,18071
white,0.5,18073
white,0.75,18075
white,0.75,18077
white,0.875,18079
white,1.5,18081
white,0.25,18083
white,0.25,18085
white,1.0,18087
white,1.125,18089
white,1.25,18091
white,0.5,18093
white,0.5,18095
white,2.5,18097
white,0.5,18099
white,2.5,18101
white,0.5,18103
white,0.5,18105
white,0.1,18107
white,0.25,18109
white,0.75,18111
white,0.75,18113
white,0.25,18115
white,0.875,18117
white,1.0,18119
white,1.375,18121
white,0.5,18123
white,2.5,18125
white,0.75,18127
white,0.5,18129
white,1.5,18131
white,0.25,18133
white,0.75,18135
white,0.75,18137
white,1.125,18139
white,0.875,18141
white,0.5,18143
white,0.25,18145
white,0.5,18147
white,0.75,18149
white,0.5,18151
white,2.5,18153
white,0.1,18155
white,1.5,18157
white,0.25,18159
white,0.1,18161
white,0.5,18163
white,0.25,18165
white,0.75,18167
white,0.5,18169
white,0.75,18171
white,0.25,18173
white,0.1,18175
white,0.75,18177
white,0.1,18179
white,0.75,18181
white,0.25,18183
white,2.5,19001
white,2.5,19003
white,2.5,19005
white,0.25,19007
white,2.0,19009
white,0.5,19011
white,0.5,19013
white,0.25,19015
white,0.5,19017
white,0.5,19019
white,0.75,19021
white,0.25,19023
white,0.1,19025
white,0.25,19027
white,0.75,19029
white,0.25,19031
white,0.25,19033
white,0.1,19035
white,2.0,19037
white,0.75,19039
white,0.75,19041
white,2.5,19043
white,0.1,19045
white,1.0,19047
white,2.5,19049
white,0.75,19051
white,0.1,19053
white,0.5,19055
white,0.25,19057
white,0.25,19059
white,0.25,19061
white,1.125,19063
white,0.25,19065
white,0.75,19067
white,0.25,19069
white,0.25,19071
white,0.1,19073
white,0.25,19075
white,0.1,19077
white,0.25,19079
white,0.5,19081
white,1.375,19083
white,0.5,19085
white,0.25,19087
white,0.75,19089
white,0.1,19091
white,0.25,19093
white,0.75,19095
white,0.25,19097
white,0.25,19099
white,0.75,19101
white,1.375,19103
white,0.5,19105
white,0.25,19107
white,0.25,19109
white,0.25,19111
white,0.25,19113
white,0.25,19115
white,0.25,19117
white,0.5,19119
white,0.1,19121
white,0.25,19123
white,1.25,19125
white,1.5,19127
white,0.25,19129
white,2.5,19131
white,0.1,19133
white,2.5,19135
white,0.25,19137
white,0.5,19139
white,0.25,19141
white,1.0,19143
white,0.875,19145
white,0.5,19147
white,0.5,19149
white,0.875,19151
white,0.5,19153
white,0.25,19155
white,0.5,19157
white,0.25,19159
white,0.25,19161
white,0.75,19163
white,0.25,19165
white,0.75,19167
white,0.25,19169
white,0.5,19171
white,0.75,19173
white,0.25,19175
white,1.375,19177
white,0.875,19179
white,0.25,19181
white,0.75,19183
white,0.875,19185
white,0.75,19187
white,0.25,19189
white,0.25,19191
white,0.5,19193
white,0.25,19195
white,1.0,19197
white,0.25,20001
white,0.5,20003
white,0.875,20005
white,0.25,20007
white,0.875,20009
white,0.25,20011
white,0.25,20013
white,0.5,20015
white,0.5,20017
white,0.25,20019
white,0.25,20021
white,0.5,20023
white,0.1,20025
white,0.5,20027
white,0.75,20029
white,0.5,20031
white,0.1,20033
white,0.5,20035
white,0.5,20037
white,0.1,20039
white,0.25,20041
white,0.5,20043
white,0.75,20045
white,0.5,20047
white,0.1,20049
white,0.25,20051
white,0.75,20053
white,0.75,20055
white,2.5,20057
white,0.5,20059
white,0.25,20061
white,0.1,20063
white,0.1,20065
white,0.875,20067
white,2.5,20069
white,1.375,20071
white,0.1,20073
white,0.1,20075
white,0.25,20077
white,0.875,20079
white,0.875,20081
white,0.1,20083
white,0.25,20085
white,2.5,20087
white,0.1,20089
white,0.75,20091
white,0.5,20093
white,0.25,20095
white,0.1,20097
white,0.5,20099
white,0.25,20101
white,0.5,20103
white,0.25,20105
white,1.375,20107
white,0.1,20109
white,0.75,20111
white,0.5,20113
white,0.25,20115
white,0.25,20117
white,0.5,20119
white,0.75,20121
white,0.1,20123
white,0.5,20125
white,0.1,20127
white,0.25,20129
white,0.5,20131
white,0.25,20133
white,0.1,20135
white,0.25,20137
white,0.25,20139
white,0.1,20141
white,0.1,20143
white,0.25,20145
white,0.1,20147
white,0.25,20149
white,0.75,20151
white,0.1,20153
white,0.5,20155
white,0.25,20157
white,0.5,20159
white,1.25,20161
white,0.25,20163
white,0.25,20165
white,0.25,20167
white,0.5,20169
white,0.25,20171
white,1.0,20173
white,1.0,20175
white,0.75,20177
white,0.25,20179
